Monthly Income,Utilities,Food,Transportation,Healthcare,Personal Care,Education,Entertainment,Savings,Others
2146,666.71,642.58,258.09,132.51,114.5,316.39,130.51,75.61,91.45
5219,1672.99,1435.45,666.78,324.87,356.85,660.07,308.54,248.21,258.86
4911,1646.17,1275.43,553.29,275.6,287.38,665.0,297.07,257.02,205.9
3734,1160.8,1022.57,380.02,198.3,251.94,494.11,206.17,177.34,157.86
3843,1223.36,1127.23,544.94,240.07,224.26,442.64,237.54,96.2,167.51
2488,795.03,624.71,360.32,153.57,150.78,360.91,157.34,159.85,116.43
4976,1735.74,1413.07,538.02,282.44,280.3,653.66,329.1,171.17,220.42
3959,1376.68,1098.22,551.7,221.38,250.06,496.92,244.67,254.61,170.68
7759,2638.11,2005.53,1063.43,441.84,437.33,980.88,505.28,558.01,331.12
8694,2713.25,2528.86,946.94,519.88,473.5,1256.58,464.15,453.67,358.64
4385,1330.42,1177.13,530.99,304.74,226.36,451.46,229.87,273.55,199.35
4919,1553.64,1302.01,595.88,321.07,251.62,587.59,263.62,109.28,210.21
6736,2110.66,1962.91,929.56,451.55,378.02,957.06,450.81,149.57,291.77
3802,1236.78,1071.88,539.44,228.55,246.1,387.33,232.39,121.02,152.38
8616,2919.85,2540.97,902.43,521.46,466.23,1136.96,509.26,357.59,390.41
8065,2765.62,2270.25,1033.52,436.21,451.52,969.12,526.19,249.75,378.77
8294,2838.57,2380.72,1145.3,534.31,564.85,914.24,435.28,481.86,408.69
7534,2395.69,2198.59,1049.56,440.22,473.01,983.72,377.64,275.84,316.21
6061,2026.57,1531.84,650.95,393.05,414.54,857.95,340.75,428.79,298.16
5369,1694.68,1550.58,677.97,312.37,366.3,662.36,295.18,287.97,234.15
7730,2342.54,2169.7,1104.45,403.28,396.3,829.71,434.01,329.95,371.22
2262,757.95,573.36,262.22,120.93,156.3,260.83,157.14,166.45,110.77
7883,2368.77,2171.21,955.86,522.1,402.22,1175.1,483.66,549.46,391.1
8287,2655.64,2105.92,1161.99,457.21,567.76,874.73,511.99,573.48,358.45
8489,2686.51,2434.62,886.81,469.33,517.27,917.12,535.77,540.76,361.67
2623,877.84,727.42,375.02,179.9,159.12,392.16,152.01,149.13,116.45
3016,1020.35,897.8,348.52,190.47,193.82,434.62,209.85,126.7,137.37
5643,1778.7,1462.42,564.71,295.05,381.38,763.82,391.99,255.94,264.69
6976,2375.9,1955.38,779.27,368.83,434.88,750.26,456.13,410.38,327.31
4049,1274.2,1055.08,423.02,224.51,236.9,453.6,219.59,122.98,166.68
9040,2913.74,2537.56,945.76,559.39,472.23,985.44,611.14,629.81,416.91
7423,2496.73,2123.96,999.45,482.91,488.32,976.48,386.13,566.52,309.38
8397,2810.02,2402.51,929.54,465.95,441.4,1007.17,525.63,217.31,395.61
5723,1999.44,1663.98,839.78,385.8,369.29,585.97,338.48,122.17,284.81
6548,2038.12,1916.45,823.88,341.7,396.54,750.17,332.54,187.02,312.4
5108,1701.56,1296.74,628.31,276.61,294.82,730.61,347.74,335.05,239.81
7279,2405.59,1944.68,885.96,505.23,453.19,1017.62,503.87,192.67,296.8
6090,2105.65,1731.73,819.89,320.91,398.57,804.8,415.02,257.82,254.84
9158,2819.0,2517.8,1122.89,620.57,630.28,954.97,493.15,217.85,398.85
4056,1369.26,1052.67,431.68,259.9,224.27,584.63,229.81,186.39,200.1
9400,3087.09,2609.77,1353.68,483.74,648.06,1191.22,649.68,528.58,407.1
5170,1622.0,1397.82,627.74,308.52,357.86,644.85,269.5,298.36,248.87
3682,1191.94,992.31,381.82,222.32,244.02,540.16,227.05,188.28,151.1
8959,2837.22,2602.48,1133.03,614.97,605.89,899.86,534.95,683.45,417.67
4255,1399.75,1150.47,563.22,248.59,271.68,543.77,225.68,220.7,203.35
3154,1086.4,792.67,358.86,185.88,160.17,440.18,213.63,225.68,143.28
6499,2134.7,1643.62,909.97,339.57,399.7,670.6,342.39,517.2,309.8
8295,2750.51,2428.88,1107.29,520.79,538.71,977.64,513.08,280.24,391.83
8197,2671.71,2442.95,1086.24,444.42,564.23,1220.32,462.01,294.54,366.98
5191,1570.58,1476.43,628.33,267.6,318.77,574.07,302.94,266.36,252.57
3696,1151.83,991.34,547.36,258.49,243.51,467.76,200.42,114.36,160.47
5991,1944.68,1778.91,681.23,331.86,384.03,822.58,374.4,322.6,265.13
6723,2121.19,1903.55,866.5,355.12,373.91,803.52,469.09,410.53,305.21
6682,2065.33,1952.59,771.46,427.58,354.78,804.47,445.49,157.85,276.01
3648,1186.35,1051.69,500.65,242.35,237.19,376.34,232.25,222.1,164.72
7539,2383.38,2027.67,771.91,386.61,412.2,825.56,491.0,222.91,326.0
3445,1077.96,943.71,352.41,179.51,189.11,496.18,230.08,130.77,146.64
6199,2003.51,1607.44,871.23,321.13,389.79,873.54,368.54,398.77,283.72
5923,1816.37,1567.23,720.91,301.71,389.62,682.52,363.32,176.6,256.44
2253,780.41,650.91,263.73,142.37,138.89,268.3,153.0,116.93,109.39
9394,3225.76,2768.4,1224.76,580.23,635.97,1146.26,600.45,519.96,414.27
5183,1738.28,1483.49,700.2,327.86,281.07,607.95,273.25,154.77,228.73
4557,1391.3,1245.24,501.54,273.94,250.86,604.69,298.9,166.27,227.03
7592,2572.12,1930.84,829.59,503.73,476.32,764.07,383.05,428.1,329.61
2098,714.15,530.47,310.31,127.84,139.7,302.13,140.46,100.02,86.68
4200,1421.23,1128.61,543.83,287.17,255.31,483.14,276.22,250.32,204.82
7980,2439.47,2180.06,953.66,476.51,400.66,1146.08,531.59,568.84,392.38
4961,1648.02,1391.34,694.9,326.5,315.22,608.81,250.39,139.41,209.67
8015,2738.86,2006.35,1011.96,466.05,531.17,1112.61,556.63,194.27,391.3
6973,2293.19,2088.32,781.56,409.35,387.22,985.21,434.3,418.41,313.41
6433,2137.82,1725.31,709.8,430.88,328.62,740.21,424.58,426.11,260.11
5777,1865.5,1689.22,692.33,301.29,348.69,762.66,354.31,271.28,262.79
4869,1589.41,1347.49,696.24,298.46,247.56,634.77,276.53,212.46,236.09
5234,1579.2,1342.64,539.48,337.73,305.25,647.97,292.7,292.09,230.12
5791,1922.31,1678.69,642.37,376.46,291.61,715.06,297.65,307.43,263.55
2956,898.84,843.91,427.61,182.77,161.1,340.71,179.87,146.06,122.4
7800,2509.66,2155.7,827.48,459.9,450.66,900.97,412.4,539.15,377.69
6067,1908.88,1672.84,797.7,334.99,316.9,772.98,372.21,184.5,249.17
2160,706.91,549.45,239.06,147.29,112.93,219.49,135.0,131.48,88.44
7699,2361.06,2177.22,1003.13,441.89,512.3,1129.31,453.02,496.43,379.83
8944,2992.5,2643.51,1065.72,590.12,454.61,1185.07,475.16,662.55,435.88
6493,2206.0,1653.52,682.31,328.76,414.12,793.26,380.84,498.05,297.05
3300,1016.95,868.48,426.11,180.32,218.76,340.2,222.99,166.56,135.5
6911,2109.35,2039.54,927.13,393.32,363.62,908.8,408.86,318.03,314.17
5987,1839.66,1581.87,802.34,379.76,322.74,604.01,340.39,300.75,294.59
3527,1212.78,997.07,465.04,198.88,221.6,472.59,220.77,225.57,162.68
8015,2616.17,2218.08,1001.97,407.38,451.35,830.56,499.95,168.56,336.49
7511,2428.78,2101.7,946.19,401.67,447.12,997.5,389.16,228.7,368.48
7254,2214.9,1964.31,955.95,400.3,483.99,872.62,397.01,540.13,352.94
3218,1069.91,852.77,432.86,172.23,169.78,428.42,192.72,102.09,146.31
6496,2230.73,1639.76,862.3,351.27,405.31,694.58,372.39,218.97,315.2
6735,2299.39,1934.39,871.15,440.33,463.69,713.03,379.85,514.34,273.2
5104,1690.97,1466.4,550.17,297.26,261.07,573.54,300.7,192.2,227.7
4735,1438.32,1342.54,523.36,275.12,242.43,570.93,264.24,177.21,197.83
6555,2003.34,1849.7,740.79,454.47,400.48,738.43,373.3,494.39,317.1
2954,893.48,774.5,431.23,174.09,204.42,307.51,193.41,125.56,146.85
6565,2054.02,1648.58,905.77,450.05,357.2,763.19,395.24,325.86,323.7
5446,1670.74,1581.71,695.15,304.87,308.33,736.78,367.37,292.04,245.25
3045,953.09,836.03,342.88,176.65,158.26,393.27,210.02,219.54,137.36
8893,2839.12,2359.69,938.61,515.13,509.08,1317.64,608.65,219.25,436.49
3693,1282.02,942.07,535.26,224.98,187.92,449.79,203.39,131.66,174.37
8181,2703.97,2070.91,1183.25,504.64,472.71,954.23,486.42,451.76,333.34
8373,2861.46,2239.3,883.64,460.2,511.67,1127.71,508.25,385.8,345.67
5436,1823.87,1577.73,760.28,358.08,377.8,655.57,364.45,199.48,269.18
2562,783.01,758.19,313.42,153.54,170.03,335.41,156.74,114.21,111.85
4485,1510.53,1322.35,521.15,224.88,297.99,660.7,246.92,349.72,187.8
7895,2477.1,2336.92,1081.26,488.12,430.77,986.55,481.21,167.86,373.87
5354,1777.29,1581.5,699.86,353.16,277.04,668.76,272.44,154.29,261.26
8170,2590.28,2257.87,1135.64,449.43,507.04,1133.66,544.8,172.54,343.68
2225,778.49,580.66,230.77,112.94,134.44,306.61,136.44,123.72,94.59
9444,2957.65,2737.84,1094.84,624.66,569.76,1188.16,595.3,196.21,462.75
6893,2164.1,1796.91,799.35,479.24,359.68,711.61,372.35,325.63,276.63
9776,3387.71,2574.61,1138.78,503.77,585.36,1457.01,597.93,699.49,479.8
8427,2538.48,2205.03,1054.42,579.45,446.69,1001.68,510.78,217.69,340.39
9022,3020.88,2487.81,1029.87,515.93,527.27,1045.07,562.91,378.12,369.49
2959,995.01,787.36,361.65,203.66,151.63,441.12,198.1,126.29,143.87
7600,2597.82,1958.58,899.76,478.62,510.25,1091.41,496.21,317.19,322.88
6548,2283.43,1785.37,895.54,443.99,329.13,762.91,399.02,416.77,276.63
5067,1767.27,1488.15,659.6,332.99,348.54,584.81,343.89,102.68,245.45
9996,3031.43,2784.16,1326.28,505.4,672.31,1359.93,571.45,667.71,454.04
2815,960.17,827.38,311.14,144.43,183.12,328.55,168.48,198.01,122.47
6754,2244.46,1754.65,785.32,408.72,470.42,760.31,425.43,309.93,318.4
9683,3218.31,2501.59,978.55,509.25,494.57,1442.61,569.51,709.08,465.73
6642,2035.23,1851.65,700.19,393.34,417.33,852.07,380.11,284.69,322.99
7311,2430.98,1997.12,827.99,505.14,489.73,1009.83,381.98,450.97,301.17
5120,1787.52,1449.0,528.76,286.18,268.97,694.54,321.12,221.85,234.63
9679,3344.97,2804.31,1259.54,578.59,597.15,1333.54,521.23,215.56,452.8
2016,649.06,579.73,302.21,116.29,116.68,292.66,106.37,50.41,82.99
9339,2820.35,2774.74,980.98,584.59,548.35,1167.73,500.97,434.48,430.54
3243,1031.65,875.33,457.46,174.72,221.34,446.46,206.8,257.51,130.76
4205,1435.25,1094.64,445.48,232.11,255.55,588.03,221.89,128.9,182.56
4524,1515.88,1255.62,603.93,303.9,234.64,666.47,314.53,333.58,188.74
3069,991.19,784.24,405.59,203.25,210.98,416.32,200.01,230.68,139.98
5444,1648.2,1439.63,790.12,358.13,292.37,787.37,314.96,242.69,228.16
4565,1466.94,1188.7,482.51,298.63,309.75,478.19,282.42,217.79,218.62
8242,2665.89,2223.92,954.19,487.83,572.15,876.16,413.36,413.49,339.66
7864,2724.31,2009.73,822.09,507.84,531.27,848.66,526.03,520.79,374.16
3060,1016.09,769.87,368.33,176.7,194.44,328.16,169.6,83.92,125.43
4327,1365.53,1223.85,629.92,225.07,280.7,451.63,222.57,171.86,192.22
5420,1768.36,1520.38,753.79,313.64,346.87,575.22,353.18,163.91,254.66
8640,2620.54,2466.01,1176.29,459.42,511.58,1294.23,488.95,628.17,359.55
2301,802.19,651.23,291.42,133.04,127.68,261.41,141.17,55.76,109.35
6276,1995.79,1604.87,904.84,351.13,349.57,777.61,419.74,407.08,310.88
2606,844.07,689.43,319.16,161.53,168.41,367.66,170.74,120.88,113.97
5170,1642.84,1325.98,555.69,295.88,323.23,547.58,293.33,325.07,206.81
2699,901.8,788.51,382.93,173.04,166.52,312.73,181.84,198.09,120.83
7088,2361.1,2036.7,807.9,427.0,446.91,765.25,409.52,286.21,347.49
3139,1053.97,816.38,322.32,214.68,205.59,323.72,188.34,105.53,146.43
2190,686.36,584.87,232.8,113.49,142.28,324.2,136.33,129.24,103.0
4300,1357.87,1282.82,560.95,274.14,224.06,614.55,221.1,343.36,206.08
2980,912.66,833.53,388.46,189.07,170.64,429.02,184.59,190.04,146.26
4975,1655.56,1443.04,562.22,343.34,275.01,713.58,306.2,336.99,205.21
8102,2446.72,2132.69,1104.78,465.31,492.32,872.82,546.64,468.23,371.9
3184,1050.35,829.44,441.56,178.65,163.11,443.37,181.72,134.02,155.69
5327,1829.74,1540.55,777.88,284.72,347.58,726.57,292.15,315.78,254.41
5394,1858.46,1533.48,697.16,298.32,281.19,788.98,321.11,149.48,229.19
2127,685.86,604.17,295.59,127.7,117.9,236.02,135.59,104.92,103.68
4065,1312.85,1128.57,559.57,271.36,266.89,490.65,248.93,221.07,174.56
3816,1159.49,1061.53,430.79,212.5,194.74,437.87,201.35,283.93,168.32
7854,2619.61,2252.41,907.23,417.48,496.4,886.68,447.35,590.49,328.74
8709,2970.32,2294.82,1079.26,482.85,596.48,1154.98,446.56,205.6,425.45
2569,802.13,687.56,259.35,133.64,160.18,277.96,166.44,148.78,105.15
7442,2389.37,2184.84,854.86,510.03,478.17,917.15,503.52,504.44,371.66
3895,1331.86,1033.9,481.79,262.73,256.47,515.43,198.31,203.27,168.6
4733,1627.47,1312.53,498.87,265.85,257.69,504.14,286.39,121.83,222.96
5863,1830.19,1671.73,623.32,322.11,361.27,661.63,359.52,199.13,242.07
6721,2201.32,2016.27,827.77,457.75,377.59,997.18,395.04,260.9,301.63
9455,2927.5,2569.53,1291.06,473.09,519.93,1321.54,567.82,565.11,381.99
6014,1834.83,1632.23,852.11,372.94,323.85,804.96,386.14,143.94,293.39
4901,1693.57,1431.73,623.97,334.84,302.43,699.86,292.46,259.64,217.92
3686,1257.02,1069.95,456.1,221.79,242.87,371.17,252.1,97.81,174.82
5009,1693.05,1435.35,597.14,250.75,338.2,502.42,304.63,218.93,245.17
9806,2965.71,2678.62,1075.2,533.23,574.35,1056.09,504.38,446.5,398.97
2154,737.07,573.39,231.18,147.44,123.76,268.74,148.77,101.48,97.18
4537,1460.47,1272.34,633.34,228.39,289.22,583.0,240.17,284.25,190.08
3409,1081.06,1001.6,420.16,197.37,223.65,360.28,223.93,84.79,138.71
6057,1982.6,1781.9,845.05,398.52,333.54,627.59,366.68,218.62,279.96
2784,847.92,711.1,376.41,185.86,155.75,393.7,180.45,162.77,114.54
5175,1748.28,1404.59,567.67,308.18,313.96,637.68,311.89,396.48,232.46
9560,3146.4,2612.14,1199.93,522.45,562.97,1430.41,489.28,547.29,401.23
9978,3086.49,2982.23,1219.32,618.58,639.75,1112.22,573.72,728.41,418.85
6341,1961.98,1800.21,768.49,350.5,381.03,839.3,395.77,495.26,286.8
9343,2888.97,2526.0,1187.76,514.85,488.0,1310.07,584.66,682.36,425.61
9206,2788.04,2313.49,1372.65,609.0,490.86,1322.28,639.46,721.13,368.56
7596,2502.05,2113.73,1068.34,403.24,516.82,875.94,471.91,506.06,341.88
7801,2668.08,1987.72,1132.59,390.91,425.53,855.49,434.74,571.26,364.29
4806,1446.0,1402.02,487.72,272.67,245.11,534.93,244.47,237.83,224.85
2537,767.32,729.71,271.5,151.76,163.96,338.28,166.85,103.32,123.04
7986,2624.51,2180.38,832.45,511.92,508.55,1007.17,541.34,638.74,390.94
3841,1309.68,1042.68,434.65,252.06,238.15,499.14,239.19,99.35,177.56
7016,2219.42,2068.79,856.62,443.91,421.28,708.8,418.49,543.68,314.45
4455,1414.38,1178.0,588.52,278.57,309.14,532.59,299.46,204.27,187.29
2524,832.46,662.43,315.6,159.81,132.25,291.54,138.33,53.87,104.16
8971,2814.3,2664.03,1302.22,497.27,540.08,1284.55,520.09,611.65,413.48
7625,2297.64,2214.77,1120.82,439.56,467.27,1058.45,458.67,355.73,377.18
4950,1666.97,1440.6,535.47,308.53,249.73,601.32,252.39,336.21,211.77
9992,3310.17,2595.52,1425.32,512.7,581.93,1314.21,637.21,226.71,409.62
6131,2017.33,1576.68,760.77,342.76,402.54,627.72,329.67,480.97,271.23
6780,2285.43,1703.82,831.68,394.11,402.88,894.03,384.18,408.58,271.23
6115,2040.95,1601.23,851.5,370.99,412.8,641.22,356.44,139.91,278.45
4368,1355.36,1261.08,457.14,260.9,274.73,592.74,274.18,88.58,176.88
5847,1857.15,1531.93,842.7,376.33,381.94,752.46,300.01,325.33,288.31
8655,2651.07,2479.27,1155.82,514.7,572.01,995.54,491.75,680.2,421.49
6495,1990.67,1705.56,933.74,442.2,414.32,769.93,360.39,334.1,267.26
4701,1569.24,1268.16,703.85,270.81,305.51,491.28,235.19,193.84,194.95
2971,1018.85,888.8,374.05,179.77,189.87,345.05,189.65,226.79,147.17
8002,2785.79,2098.45,837.51,400.61,488.2,1187.03,437.86,632.46,385.18
8614,2854.83,2315.6,933.12,484.19,528.3,1070.8,459.37,577.73,425.71
3166,978.94,839.16,367.83,213.17,170.32,391.67,208.83,199.7,137.23
7211,2201.39,1842.28,758.44,408.66,479.88,947.97,366.2,145.11,296.44
9521,3243.26,2613.46,1340.24,524.26,535.49,1182.72,647.47,369.61,439.43
6929,2279.21,1863.45,795.75,421.77,420.69,816.07,441.64,523.21,344.14
7919,2620.51,2254.89,1178.3,408.42,435.47,847.14,423.15,333.3,327.05
4774,1618.74,1388.66,645.11,289.46,305.14,627.86,272.13,191.32,230.05
3982,1334.62,1103.86,432.73,223.28,276.76,547.31,274.76,207.98,173.6
2853,974.94,717.84,353.21,164.51,188.41,416.98,177.96,133.71,117.42
6146,1861.07,1726.69,758.07,404.57,383.4,615.53,382.12,439.61,274.05
5736,1935.19,1449.89,714.85,362.74,351.9,592.72,361.72,142.84,257.47
5769,1976.13,1620.04,731.42,339.92,344.96,836.33,341.84,343.4,231.28
2574,809.03,731.66,261.41,158.43,139.25,338.63,137.31,159.15,115.17
5261,1746.77,1367.27,706.63,343.74,299.67,778.08,278.93,383.04,244.5
3148,993.85,915.97,391.48,204.35,182.99,382.61,200.67,141.49,149.99
8293,2885.12,2451.03,1157.27,445.39,571.32,1002.08,561.26,312.65,339.89
8457,2551.23,2458.06,1190.47,473.75,494.83,991.27,473.63,487.07,412.41
8713,2866.49,2311.17,971.73,496.33,537.8,933.52,523.37,553.24,363.14
9509,2931.86,2656.17,973.92,511.12,650.88,1130.92,664.15,287.73,442.96
8448,2835.24,2498.42,1141.85,424.45,509.99,850.99,465.85,249.13,384.61
3715,1147.17,988.31,553.12,198.68,204.43,466.1,214.74,133.06,181.29
6777,2112.86,1972.12,829.05,448.4,390.49,964.78,388.12,236.35,273.7
6933,2251.27,1736.53,783.29,422.35,398.72,804.64,351.17,450.92,290.6
5854,2023.97,1464.57,631.26,332.7,376.38,613.1,352.35,303.48,241.3
7173,2227.83,2065.72,820.39,445.92,401.13,1066.54,388.59,379.22,310.42
9146,2809.76,2634.71,1064.56,592.63,590.88,973.58,480.82,190.99,396.83
4491,1517.73,1299.91,544.28,256.38,304.42,567.82,288.36,357.73,183.62
4660,1514.64,1381.7,618.71,276.44,264.32,654.54,304.37,325.21,210.37
9136,3157.3,2337.86,1038.38,468.53,481.53,1028.87,619.22,425.92,376.06
8407,2583.73,2199.26,862.13,520.74,527.72,1194.42,577.42,201.88,342.53
5124,1702.69,1512.53,608.03,292.72,293.18,655.11,345.26,315.93,206.66
7691,2396.85,1990.91,1098.13,451.23,466.69,896.75,403.39,400.72,379.1
5051,1554.89,1435.05,630.96,295.24,316.61,723.73,275.14,306.35,222.08
9787,3270.54,2706.33,1450.82,613.14,569.16,1283.08,513.32,593.63,419.24
2004,660.69,509.34,250.86,123.14,137.26,262.06,114.37,58.69,89.82
7222,2439.17,1908.51,821.83,422.07,418.82,904.2,379.02,286.92,300.27
7315,2307.69,2019.08,802.2,368.23,410.72,831.99,461.32,154.09,322.31
6869,2214.56,2009.99,925.43,428.76,465.12,791.6,441.91,542.21,287.85
2876,921.11,820.74,364.73,194.39,151.64,300.27,152.98,196.68,123.79
2991,1044.47,840.75,389.43,195.58,156.98,335.55,186.73,226.5,147.28
9027,2840.01,2480.63,1243.53,628.57,620.28,1028.1,455.5,204.44,374.5
9517,2995.39,2521.38,1297.12,502.32,515.63,979.63,558.53,476.05,425.78
6142,1951.48,1572.12,627.52,334.43,325.33,648.08,342.15,398.28,286.27
9010,2957.35,2436.79,1262.56,547.68,546.94,1022.75,630.43,236.26,443.11
8966,2802.92,2254.28,1135.41,490.6,456.69,1200.21,613.77,597.36,441.4
9079,3139.2,2365.56,1085.72,460.22,566.53,991.53,480.74,534.3,385.61
9987,3128.77,2712.71,1267.11,579.7,589.82,1259.29,682.59,789.94,493.67
8799,3033.81,2383.92,1149.35,490.57,552.65,1103.35,513.65,250.35,381.12
6364,1942.13,1605.09,683.97,351.77,354.34,901.79,391.6,367.56,311.51
6465,2151.73,1806.66,781.43,446.5,440.33,843.41,392.27,496.69,264.63
2635,910.0,731.17,307.71,144.32,146.01,384.31,170.02,170.27,110.63
7225,2228.46,1834.47,849.09,379.95,453.38,949.4,409.65,290.22,294.71
3693,1286.7,1097.41,386.16,193.91,254.45,374.01,189.8,100.28,158.76
3682,1187.98,938.8,397.63,243.48,213.62,438.43,214.85,286.56,179.46
6752,2344.87,1976.59,729.83,434.13,359.4,911.2,411.13,164.17,280.83
2119,707.41,529.78,251.44,111.44,108.85,262.24,129.47,166.36,89.52
2830,891.67,832.34,409.57,153.94,196.01,342.34,186.36,108.14,119.32
7906,2446.24,1984.3,872.04,513.47,516.06,1056.06,402.29,566.22,337.96
5675,1788.68,1633.78,685.59,314.92,388.05,648.58,395.9,302.24,228.06
7177,2186.48,1924.04,829.52,499.74,459.16,1043.89,501.04,536.52,317.5
8070,2479.05,2315.37,1124.71,490.75,458.77,973.7,419.48,367.97,401.59
3369,1028.33,909.92,345.34,181.39,176.74,443.23,191.63,239.16,149.86
2740,879.94,694.71,300.93,184.06,187.93,408.58,169.35,93.99,131.89
9641,3275.81,2780.23,1065.64,543.65,576.46,1342.74,554.03,462.81,440.73
2116,649.76,536.54,316.66,118.02,122.58,267.85,126.44,149.77,84.95
7949,2436.5,2353.75,1021.75,449.51,489.31,1136.46,449.27,215.43,364.5
4838,1607.05,1221.83,517.41,316.23,252.21,619.37,310.81,308.27,239.31
3150,976.06,862.99,357.87,168.41,176.98,384.56,180.43,145.57,143.44
9560,2914.66,2735.61,1036.22,551.0,599.96,1373.51,560.19,485.58,432.87
3931,1212.09,1060.04,417.59,198.97,204.42,398.44,241.83,215.19,183.59
3012,1042.71,785.72,421.26,200.4,158.75,362.56,208.98,110.06,146.71
3664,1249.69,1055.07,457.22,208.17,220.62,429.24,230.23,94.47,167.25
3081,978.84,891.07,405.34,169.34,192.47,418.1,160.02,65.07,135.76
6729,2239.35,1992.69,784.35,414.49,361.62,677.13,379.37,308.56,271.66
2512,821.08,675.25,320.74,161.02,127.26,334.2,146.69,90.76,103.27
9918,3311.19,2730.55,1119.53,657.15,686.0,1163.56,642.72,575.0,461.06
4849,1620.21,1300.29,559.58,276.18,245.12,508.63,285.79,305.27,223.97
7215,2391.32,1896.49,956.79,477.97,361.05,1075.15,455.86,362.37,305.85
9805,3071.96,2819.44,1054.21,581.41,553.66,1084.55,654.87,560.23,462.69
7237,2185.21,1932.15,947.04,376.49,394.05,850.03,376.95,388.23,309.72
2559,825.99,694.53,364.94,171.26,157.31,282.39,167.14,51.88,110.16
5672,1954.28,1532.48,601.35,345.72,385.04,754.94,368.18,399.89,230.36
6583,2162.35,1880.32,953.7,408.47,392.49,915.87,437.07,155.19,299.55
9404,3212.59,2782.55,977.76,646.52,615.64,1345.07,650.02,419.61,403.21
6992,2444.27,1981.1,821.18,427.79,476.75,807.92,392.89,186.41,336.94
5343,1646.61,1461.73,697.4,267.75,287.39,674.43,313.0,319.18,256.54
7308,2445.18,2111.72,935.21,492.65,436.77,973.15,403.79,288.92,301.71
6070,2025.65,1712.03,636.25,338.07,381.45,798.06,343.21,147.31,252.51
6799,2372.84,1720.35,951.49,408.18,385.08,923.31,384.8,154.48,293.78
3470,1212.0,884.1,515.84,187.72,224.84,480.55,233.86,118.77,158.96
2580,862.58,649.89,281.38,144.32,165.39,270.57,132.25,154.89,112.04
8933,2788.71,2437.29,1293.11,569.33,521.88,968.48,482.86,563.61,388.61
9004,3060.71,2622.8,1151.08,527.56,466.04,1230.99,560.15,249.46,372.77
4294,1311.18,1140.72,630.34,268.56,215.69,531.74,280.41,121.72,186.17
5147,1745.01,1385.61,560.02,342.13,295.37,624.6,329.14,286.14,230.09
6249,2159.09,1846.42,872.37,355.05,322.71,767.2,318.27,483.9,311.5
3679,1174.12,1073.7,378.9,225.77,241.46,436.33,217.34,195.63,177.99
5506,1825.41,1559.59,793.74,360.93,312.12,713.32,295.61,345.25,263.9
7092,2280.13,1867.61,948.26,456.03,449.08,823.85,494.76,386.69,323.38
9253,2978.43,2367.4,1096.6,562.55,526.75,1219.92,647.5,243.26,403.44
4744,1496.82,1189.81,519.58,273.58,312.72,522.47,242.03,364.28,230.41
5356,1810.9,1367.66,754.27,311.45,362.97,738.51,339.33,130.25,232.85
6045,2096.46,1599.69,786.83,354.62,403.51,840.74,400.55,396.5,277.63
3243,1125.44,900.22,382.74,184.78,193.57,418.11,183.22,255.42,138.06
7188,2219.22,1820.0,878.31,459.9,371.47,851.53,459.12,281.34,343.33
